,Unnamed: 0,author,statement,source,target,BinaryTarget,BinaryNumTarget
2170,2170,Hadas Gold,"""No member of the American public has ever been killed by commercial nuclear power — a record unmatched by other fuels.""",Lamar Alexander,True,REAL,1
2171,2171,Ciara O'Rourke,"""If the space-shuttle program is terminated, Russia and China will be the only nations ...with the capability to launch humans into space.""",Kay Bailey Hutchison,True,REAL,1
2172,2172,Robert Farley,"""I never had a filibuster-proof Senate.""",Bill Clinton,True,REAL,1
2173,2173,Aaron Sharockman,"Crist sent his ""top policy staffer to the House Committee to testify in support of the proposal,"" then vetoed the bill.",Adam Hasner,True,REAL,1
2174,2174,Catharine Richert,John Paul Stevens is the only Protestant on the U.S. Supreme Court.,Stephen Colbert,True,REAL,1
2175,2175,Angie Drobnic,"""President Obama himself attempted to filibuster Justice Alito, who now sits on the Supreme Court.""",Jon Kyl,True,REAL,1
2176,2176,W. Gardner,"Says that under a new program jail ""time for non-violent, mentally ill offenders has been reduced by 50 percent.""",Karen Sage,True,REAL,1
2177,2177,Ciara O'Rourke,"Says Holly Turner ""failed to vote in five straight Republican primaries.""",Paul Workman,True,REAL,1
2178,2178,Carol Rosenberg,"""Snitker has been virtually ignored by the major media.""",Alexander Snitker,True,REAL,1
2179,2179,Aaron Sharockman,The Senate Republican education plan is an unfunded mandate for local school districts.,Alex Sink,True,REAL,1
2180,2180,Ciara O'Rourke,"""With this reform, every insured American gets valuable consumer protections, and every uninsured American can become insured.""",Lloyd Doggett,True,REAL,1
2181,2181,Ciara O'Rourke,"""Farouk is on fire.""",J. Xavier,True,REAL,1
2182,2182,Aaron Sharockman,"""On the day that (the Republican) state leader resigned in disgrace, a ‘Shred-It' truck rolled up to Republican headquarters.""",Alan Grayson,True,REAL,1
2183,2183,Carol Rosenberg,"""Actually, Reagan was a Democrat before he was a Republican.""",Charlie Crist,True,REAL,1
2184,2184,Amy Hollyfield,"""Since that famous day in February where the governor campaigned with Barack Obama on behalf of the stimulus program, 211,000 Floridians have lost their jobs.""",Marco Rubio,True,REAL,1
2185,2185,Catharine Richert,"""Just this week we received the news that for the first time Social Security is now paying out more in benefits than it's taking in. That was something that was supposed to happen in 2016.""",Marco Rubio,True,REAL,1
2186,2186,Aaron Sharockman,"Marco Rubio's ""income skyrocketed while his power increased.""",Charlie Crist,True,REAL,1
2187,2187,Louis Jacobson,"""Our national debt ... is on track to exceed the size of our entire economy ... in just two more years.""",John Boehner,True,REAL,1
2188,2188,Aaron Sharockman,"The Associated Press called Charlie Crist's attacks ""over the top,"" ""out of context,"" and ""not true.""",Marco Rubio,True,REAL,1
2189,2189,Carol Rosenberg,"Says she was the “the only Democrat who voted against the Wall Street bailout.""",Kathy Castor,True,REAL,1
2190,2190,Aaron Sharockman,"The cost to implement Florida's class size amendment so far has been ""$16 billion.""",Don Gaetz,True,REAL,1
2191,2191,Louis Jacobson,"The health care bill will subsidize families of four that make more than $80,000 a year.",Orrin Hatch,True,REAL,1
2192,2192,Robert Farley,"""There will be no public funding for abortion in this legislation.""",Bart Stupak,True,REAL,1
2193,2193,Ciara O'Rourke,"""In Texas, schools do not even have to teach sex education.""",Pat Carlson,True,REAL,1
2194,2194,Carol Rosenberg,"""As Florida's CFO, I shut down Krakow's scam and refunded more than $1.2 million to Josephine and other victims of this con man.""",Alex Sink,True,REAL,1
2195,2195,Aaron Sharockman,"Because of a local version of Amendment 4, ""the taxpayers of St. Pete Beach have had to pay hundreds of thousands in legal bills.""",Citizens for Lower Taxes and a Stronger Economy,True,REAL,1
2196,2196,Robert Farley,"""House Appropriations Chair David Obey's partial earmark ban wouldn't apply to 90% of earmarks.""",Jim DeMint,True,REAL,1
2197,2197,Louis Jacobson,"""Health insurance companies' costs are only 4 percent of all health care spending.""",America's Health Insurance Plans,True,REAL,1
2198,2198,Amy Sherman,"""If we just froze spending at 2007 levels ... by 2013 we would balance the budget ... and by 2020 we would cut the national debt in half.""",George LeMieux,True,REAL,1
2199,2199,Aaron Sharockman,"""Nearly all of the top 50 prescribers of oxycodone in the United States are in Florida.""",Jeff Kottkamp,True,REAL,1
2200,2200,Lee Logan,"""The Florida Legislature raised taxes and fees by almost $2 billion"" in the 2009 session.",Charlie Justice,True,REAL,1
2201,2201,Alex Holt,"""When Social Security started, age expectancy for the average man was 58. It was 62 -- 62 for women.""",Glenn Beck,True,REAL,1
2202,2202,Ciara O'Rourke,"""There's almost 1 million Texans who are unemployed and that's an all-time record number in our state.""",Bill White,True,REAL,1
2203,2203,Ciara O'Rourke,"""Texas has installed more wind power than any other state, and all but four countries.""",Rick Perry,True,REAL,1
2204,2204,Amy Sherman,"Says Gov. Charlie Crist has called him ""a rock star.""",Dave Aronberg,True,REAL,1
2205,2205,Ciara O'Rourke,"""Debt has almost doubled in Austin under Gov. Perry.""",Bill White,True,REAL,1
2206,2206,W. Gardner,"""Washington cannot hide from the fact that Congress hiked the national debt ceiling to $14.3 trillion. They cannot hide from the fact . . . that the budget that they’re going forward with has more than a $5 trillion in debt in it over the next five years.""",Rick Perry,True,REAL,1
2207,2207,Louis Jacobson,"""The lifespan of the average American is less than that of people in nations that spend far less (on health care). ... To put it bluntly, we spend more and die sooner.""",Mitt Romney,True,REAL,1
2208,2208,Aaron Sharockman,"""Due to ... tax cuts and lower (property) values, 2009 property taxes were almost $3 billion below 2007 property taxes.""",Charlie Crist,True,REAL,1
2209,2209,Amy Sherman,"""We are now seeing a decrease in violent crime.""",Charlie Crist,True,REAL,1
2210,2210,Ciara O'Rourke,"""Her opponent: zero times a judge, zero rulings, zero experience on the bench.""",Jan Patterson,True,REAL,1
2211,2211,Ciara O'Rourke,"Says Paul Workman ""voted in the Democrat primary, supporting Democrats with his vote.""",Holly Turner,True,REAL,1
2212,2212,Lee Logan,"""Speaker Rubio supported gun restrictions that included background checks and waiting periods.""",Charlie Crist,True,REAL,1
2213,2213,Robert Farley,"""Since 1981, reconciliation has been used 21 times. Most of it's been used by Republicans.""",Harry Reid,True,REAL,1
2214,2214,Louis Jacobson,"Bill McCollum voted four times to raise his own pay, by a total of $51,000, and earns a congressional pension worth more than $75,000 a year.",Florida Democratic Party,True,REAL,1
2215,2215,Robert Farley,"In the stimulus, ""$15 million dollars went to 'build a bigger, better airport' for the town of Ouzinkie, Alaska, population 165.""",John Boehner,True,REAL,1
2216,2216,W. Gardner,"During ""the recent global warming summit in Copenhagen, Nancy Pelosi and others stayed at a five-star hotel on a trip costing nearly $10,000 per person.""",David Dewhurst,True,REAL,1
2217,2217,Angie Drobnic,"""There have been three people tried and convicted by the last administration in military courts. Two are walking the street right now.""",Joe Biden,True,REAL,1
2218,2218,Robert Farley,"""A Democratic poll operation shows that Fox News is the most trusted news operation in the country.""",Bill O'Reilly,True,REAL,1
2219,2219,W. Gardner,"Houston is ""the third-most toxic city in the United States of America.""",Farouk Shami,True,REAL,1
2220,2220,Catharine Richert,"""The law is very clear! 'The monies recouped from the TARP shall be paid into the general fund of the treasury for the reduction of the public debt.'""",Judd Gregg,True,REAL,1
2221,2221,Louis Jacobson,"Some Republicans who voted against the stimulus ""have been all too happy to claim credit for Recovery Act projects and the jobs those projects have produced. They come to the ribbon cuttings.""",Barack Obama,True,REAL,1
2222,2222,Ciara O'Rourke,"""Our (Texas) graduation rate ranks 43rd out of 50 states.""",Bill White,True,REAL,1
2223,2223,Robert Farley,"""We passed without, frankly, the help of the Republican caucus, we passed 25 tax cuts last year, mostly aimed at the middle class and small businesses.""",David Axelrod,True,REAL,1
2224,2224,Ciara O'Rourke,"""The State of Texas does not even use the E-Verify system to determine if someone is legally in our country when they apply for a job.""",Kay Bailey Hutchison,True,REAL,1
2225,2225,Bill Adair,"""Mr. President, multiple times from your administration there have come statements that Republicans have no ideas and no solutions"" on health care.",Tom Price,True,REAL,1
2226,2226,Robert Farley,"""President Obama's proposed 'spending freeze' will only reduce the $42 trillion in government spending proposed between 2011 and 2020 by little more than one-half of 1 percent.""",John Boehner,True,REAL,1
2227,2227,Aaron Sharockman,"""Here in Virginia, we have the opportunity to become the first state on the East Coast to explore for and produce oil and natural gas offshore.""",Bob McDonnell,True,REAL,1
2228,2228,Angie Drobnic,"""We cut taxes for 95 percent of working families.""",Barack Obama,True,REAL,1
2229,2229,W. Gardner,U.S. Sen. Kay Bailey Hutchison “has voted nine separate times to raise the national debt ceiling.”,Rick Perry,True,REAL,1
2230,2230,Robert Farley,"""PWNED: House GOP Dominates Twitter, YouTube, Social Media in Congress.""",John Boehner,True,REAL,1
2231,2231,Louis Jacobson,"Democratic presidents ""have been considerably more effective at creating private-sector jobs.""",Carolyn Maloney,True,REAL,1
2232,2232,W. Gardner,"""The No. 1 issue that the American people care about is getting America back to work.""",John Cornyn,True,REAL,1
2233,2233,W. Gardner,"""Most Texans aren't millionaires.""",Linda Chavez-Thompson,True,REAL,1
2234,2234,Ciara O'Rourke,"""We definitely lost way more jobs in Texas this year than we gained — we lost 300,000 jobs in Texas alone this year.""",Kay Bailey Hutchison,True,REAL,1
2235,2235,Aaron Sharockman,"""No Democratic campaign for (Fla.) governor has ever had these kinds of resources this early on in an election cycle.""",Alex Sink,True,REAL,1
2236,2236,Meghan Ashford-Grooms,"During his tenure as mayor, he ""saw Houston’s crime rates drop to the lowest levels in more than 25 years.""",Bill White,True,REAL,1
2237,2237,Catharine Richert,"""I haven't missed a vote since 1993.""",Chuck Grassley,True,REAL,1
2238,2238,Aaron Sharockman,"""President Obama has broken his pledge to the American people to be transparent throughout (health care reform negotiations).""",Charlie Crist,True,REAL,1
2239,2239,Aaron Sharockman,"Charlie Crist broke the quarter ""record for fundraising in a U.S. Senate race in Florida.""",Charlie Crist,True,REAL,1
2240,2240,Catharine Richert,"""President Obama's proposal calls for serious cuts in our own long-term carbon emissions,"" but China and India will still be allowed to increase their emissions.",Sarah Palin,True,REAL,1
2241,2241,Catharine Richert,The Senate health care bill does not contain limits on medical malpractice lawsuits.,Mitch McConnell,True,REAL,1
2242,2242,Robert Farley,"The Senate health care bill ""would leave 24 million people without insurance coverage.""",Mike Enzi,True,REAL,1
2243,2243,Robert Farley,"Obama has ""visited more countries and met with more world leaders than any president in his first six months in office.""",Chain email,True,REAL,1
2244,2244,Angie Drobnic,"Obama has admitted a cap and trade plan would cause electricity bills to ""skyrocket.""",Sarah Palin,True,REAL,1
2245,2245,Angie Drobnic,The House of Representatives does not have a prochoice majority.,Loretta Sanchez,True,REAL,1
2246,2246,Robert Farley,"""Barack Obama won't even use the term 'war on terrorism.'""",Sean Hannity,True,REAL,1
2247,2247,Catharine Richert,Guantanamo Bay detainees will get the H1N1 vaccine.,Sean Hannity,True,REAL,1
2248,2248,Louis Jacobson,"""President Obama campaigned on a promise to put reproductive health care at the center of his reform plan.""",Planned Parenthood,True,REAL,1
2249,2249,Robert Farley,"""History tells us that job growth always lags behind economic growth.""",Barack Obama,True,REAL,1
2250,2250,Angie Drobnic,"A ""fairly limited number of people, 25 million to 30 million,"" will be allowed to access a national health insurance exchange.",Claire McCaskill,True,REAL,1
2251,2251,Robert Farley,"A request for ""an increase in troops sat on desks in this White House (during the presidency of George W. Bush), including the vice president's, for more than eight months, a resource request filled by President Obama in March.""",Robert Gibbs,True,REAL,1
